evaluation_run_id,timestamp_utc,phase,block,repetition,order_index,experiment_name,family,policy_set,architecture,role,bits,merkle_depth,composition_id,comparison_group,binding_mode,execution_mode,component_count,component_names,proving_system,constraints,witness_time_s,prove_time_s,verify_time_s,bundle_check_time_s,total_online_time_s,proof_size_bytes,public_size_bytes,proofs_ok,binding_ok,verification_ok,status,error
20260728T123050Z_paper_groth16,2026-07-28T12:57:21.497294+00:00,measured,3,25,46,linked_separate_account_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,32,,account_budget_b32,commitment_linked,tx_tag,separate,4,linked_account_budget_validity_32;linked_account_budget_transition_32;linked_account_budget_limit_32;linked_account_budget_budget_32,groth16,6333,0.24150695500020447,1.3665520099998503,1.027920873999392,3.0559999686374795e-06,2.6359828949994153,3219,444,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:23.243376+00:00,measured,3,26,1,separate_account_core_64,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,64,,account_core_b64,baseline,unbound,separate,3,local_financial_validity_64;state_transition_and_conservation_64;operating_limit_64,groth16,861,0.06259873099998003,0.9061865170001511,0.7757080970000061,0.0,1.7444933450001372,2418,32,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:25.800366+00:00,measured,3,26,2,linked_separate_account_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,32,,account_budget_b32,commitment_linked,tx_tag,separate,4,linked_account_budget_validity_32;linked_account_budget_transition_32;linked_account_budget_limit_32;linked_account_budget_budget_32,groth16,6333,0.230808867000178,1.3257412640000439,0.9971403070003362,2.5139997887890786e-06,2.553692952000347,3215,444,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:26.371844+00:00,measured,3,26,3,account_policy_with_privacy_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,16,,account_budget_b16,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_16,groth16,261,0.019746711000152573,0.3050368450003589,0.24610038399987388,0.0,0.5708839400003853,808,21,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:26.936106+00:00,measured,3,26,4,operating_limit_32,operating_limit,pi_limit,account,individual_policy,32,,,,none,monolithic,1,operating_limit_32,groth16,172,0.019357768999725522,0.2846860159997959,0.2596456070000386,0.0,0.56368939199956,804,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:29.166242+00:00,measured,3,26,5,separate_account_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,32,,account_budget_b32,baseline,unbound,separate,4,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32;privacy_budget_32,groth16,617,0.08093803600013416,1.1539176180003778,0.9932006809999621,0.0,2.228056335000474,3216,38,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:29.994388+00:00,measured,3,26,6,merkle_membership_depth_16,merkle_membership,pi_mem,token,individual_policy,,16,,,none,monolithic,1,merkle_membership_depth_16,groth16,8320,0.03985641100007342,0.5459177069997168,0.24162372799992227,0.0,0.8273978459997124,803,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:30.655107+00:00,measured,3,26,7,linked_account_budget_monolithic_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,32,,account_budget_b32,commitment_linked,tx_tag,monolithic,1,linked_account_budget_monolithic_32,groth16,1914,0.05949833199974819,0.35146434499984025,0.24879969099993104,2.1670002752216533e-06,0.6597645349997947,802,111,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:31.472814+00:00,measured,3,26,8,token_policy_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,16,token_bundle_b32_d16,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_16,groth16,9685,0.04325358799997048,0.522001175999776,0.2518424140002935,0.0,0.81709717800004,805,260,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:32.093012+00:00,measured,3,26,9,privacy_budget_32,privacy_budget,pi_budget,account,individual_policy,32,,,,none,monolithic,1,privacy_budget_32,groth16,172,0.022077334999721643,0.3316498630001661,0.2658305710001514,0.0,0.6195577690000391,802,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:32.636791+00:00,measured,3,26,10,state_transition_and_conservation_16,state_transition_and_conservation,pi_trans,account,individual_policy,16,,,,none,monolithic,1,state_transition_and_conservation_16,groth16,89,0.020066366999799357,0.2726836619999631,0.25039025900014167,0.0,0.5431402879999041,806,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:34.905984+00:00,measured,3,26,11,separate_account_budget_64,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,64,,account_budget_b64,baseline,unbound,separate,4,local_financial_validity_64;state_transition_and_conservation_64;operating_limit_64;privacy_budget_64,groth16,1193,0.08360007000010228,1.148159399999713,1.0350352010000279,0.0,2.266794670999843,3225,58,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:35.467829+00:00,measured,3,26,12,operating_limit_64,operating_limit,pi_limit,account,individual_policy,64,,,,none,monolithic,1,operating_limit_64,groth16,332,0.020719924999866635,0.2834071759998551,0.25706316600007995,0.0,0.5611902669998017,804,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:36.597605+00:00,measured,3,26,13,separate_valid_limit_16,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,16,,valid_limit_b16,baseline,unbound,separate,2,local_financial_validity_16;operating_limit_16,groth16,148,0.03916230100048779,0.5728180349997274,0.5166954679998526,0.0,1.1286758040000677,1610,15,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:38.283802+00:00,measured,3,26,14,separate_account_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,32,,account_core_b32,baseline,unbound,separate,3,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32,groth16,445,0.057393430000047374,0.8627374840002631,0.7644872700006999,0.0,1.6846181840010104,2417,22,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:39.966834+00:00,measured,3,26,15,separate_account_core_16,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,16,,account_core_b16,baseline,unbound,separate,3,local_financial_validity_16;state_transition_and_conservation_16;operating_limit_16,groth16,237,0.06344427500016536,0.8363854810004341,0.7815874659995643,0.0,1.6814172220001637,2413,18,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:40.541483+00:00,measured,3,26,16,account_policy_with_privacy_budget_64,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,64,,account_budget_b64,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_64,groth16,933,0.022948788999656244,0.3022834819998934,0.24862526500010063,0.0,0.5738575359996503,804,50,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:41.134209+00:00,measured,3,26,17,account_policy_core_64,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,64,,account_core_b64,baseline,shared_witness,monolithic,1,account_policy_core_64,groth16,666,0.023414534000039566,0.30322535499999503,0.26546202400004404,0.0,0.5921019130000786,803,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:41.718413+00:00,measured,3,26,18,local_validity_and_operating_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,32,,valid_limit_b32,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_32,groth16,243,0.02322024400018563,0.2967186579999179,0.2636467900001662,0.0,0.5835856920002698,804,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:44.208645+00:00,measured,3,26,19,separate_token_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,8,token_bundle_b32_d8,baseline,unbound,separate,4,merkle_membership_depth_8;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,4953,0.11708633299986104,1.343344373999571,1.027568599999995,0.0,2.487999306999427,3212,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:44.820022+00:00,measured,3,26,20,nullifier_correctness_poseidon,nullifier_correctness,pi_null,token,individual_policy,,,,,none,monolithic,1,nullifier_correctness_poseidon,groth16,517,0.035497515000315616,0.3200508630002332,0.25474786299992047,0.0,0.6102962410004693,806,164,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:45.368923+00:00,measured,3,26,21,state_transition_and_conservation_32,state_transition_and_conservation,pi_trans,account,individual_policy,32,,,,none,monolithic,1,state_transition_and_conservation_32,groth16,169,0.020073261000106868,0.28603319200010446,0.24216986700002963,0.0,0.548276320000241,808,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:45.979739+00:00,measured,3,26,22,privacy_budget_64,privacy_budget,pi_budget,account,individual_policy,64,,,,none,monolithic,1,privacy_budget_64,groth16,332,0.02161382899976161,0.31675490299994635,0.27177879600003507,0.0,0.610147527999743,806,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:46.551440+00:00,measured,3,26,23,privacy_budget_16,privacy_budget,pi_budget,account,individual_policy,16,,,,none,monolithic,1,privacy_budget_16,groth16,92,0.022214326000266738,0.28665955100041174,0.26220702699993126,0.0,0.5710809040006097,804,11,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:47.134216+00:00,measured,3,26,24,operating_limit_16,operating_limit,pi_limit,account,individual_policy,16,,,,none,monolithic,1,operating_limit_16,groth16,92,0.02147219899961783,0.2956306749997566,0.2650465599999734,0.0,0.5821494339993478,805,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:49.960911+00:00,measured,3,26,25,separate_token_bundle_32_depth_32,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,32,token_bundle_b32_d32,baseline,unbound,separate,4,merkle_membership_depth_32;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,17433,0.11472044100037238,1.6357527129998743,1.0740121119993091,0.0,2.824485265999556,3221,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:52.565757+00:00,measured,3,26,26,separate_token_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,16,token_bundle_b32_d16,baseline,unbound,separate,4,merkle_membership_depth_16;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,9113,0.11012728300011076,1.4742328969996379,1.0182308359999297,0.0,2.6025910159996783,3216,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:53.134668+00:00,measured,3,26,27,local_validity_and_operating_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,64,,valid_limit_b64,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_64,groth16,467,0.020223581999744056,0.2926566260002801,0.25518618800015247,0.0,0.5680663960001766,806,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:53.694283+00:00,measured,3,26,28,state_transition_and_conservation_64,state_transition_and_conservation,pi_trans,account,individual_policy,64,,,,none,monolithic,1,state_transition_and_conservation_64,groth16,329,0.019973167999978614,0.2863411950002046,0.25269340400018336,0.0,0.5590077670003666,805,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:56.565736+00:00,measured,3,26,29,linked_separate_token_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,16,token_bundle_b32_d16,commitment_linked,tx_tag,separate,4,linked_token_bundle_membership_32_depth_16;linked_token_bundle_nullifier_32_depth_16;linked_token_bundle_validity_32_depth_16;linked_token_bundle_budget_32_depth_16,groth16,15434,0.23220014100024855,1.5982303220002905,1.0360280100003365,2.761999894573819e-06,2.86646123500077,3220,1368,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:57.727407+00:00,measured,3,26,30,separate_valid_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,64,,valid_limit_b64,baseline,unbound,separate,2,local_financial_validity_64;operating_limit_64,groth16,532,0.039006244000120205,0.5960549929995977,0.5254723970001578,0.0,1.1605336339998757,1611,29,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:58.333582+00:00,measured,3,26,31,account_policy_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,32,,account_core_b32,baseline,shared_witness,monolithic,1,account_policy_core_32,groth16,346,0.02436008299991954,0.3104166160001114,0.2707530380002936,0.0,0.6055297370003245,808,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:58.923430+00:00,measured,3,26,32,local_financial_validity_64,local_financial_validity,pi_valid,account,individual_policy,64,,,,none,monolithic,1,local_financial_validity_64,groth16,200,0.022406523000427114,0.3007025090000752,0.2661182989995723,0.0,0.5892273310000746,806,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:58:00.260383+00:00,measured,3,26,33,linked_separate_valid_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,32,,valid_limit_b32,commitment_linked,tx_tag,separate,2,linked_valid_limit_validity_32;linked_valid_limit_limit_32,groth16,2210,0.08277411600010964,0.6970303500002046,0.5556441300000188,2.722999852267094e-06,1.3354513190001853,1613,196,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:58:01.011056+00:00,measured,3,26,34,token_policy_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,8,token_bundle_b32_d8,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_8,groth16,5525,0.04775568199966074,0.4230718449998676,0.279168111999752,0.0,0.7499956389992803,805,261,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:58:01.644171+00:00,measured,3,26,35,linked_valid_limit_monolithic_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,32,,valid_limit_b32,commitment_linked,tx_tag,monolithic,1,linked_valid_limit_monolithic_32,groth16,1210,0.04299361299990778,0.33936550099997476,0.2499363249999078,2.269000106025487e-06,0.6322977079998964,806,98,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:58:02.756596+00:00,measured,3,26,36,separate_valid_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,32,,valid_limit_b32,baseline,unbound,separate,2,local_financial_validity_32;operating_limit_32,groth16,276,0.03976175299976603,0.5603385770000386,0.5112537400000292,0.0,1.1113540699998339,1609,19,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:58:03.624041+00:00,measured,3,26,37,linked_token_bundle_monolithic_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,16,token_bundle_b32_d16,commitment_linked,tx_tag,monolithic,1,linked_token_bundle_monolithic_32_depth_16,groth16,11114,0.05939888400007476,0.5585445520000576,0.2471682260002126,2.4289997782034334e-06,0.8651140910001232,805,342,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:58:05.871989+00:00,measured,3,26,38,separate_account_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,16,,account_budget_b16,baseline,unbound,separate,4,local_financial_validity_16;state_transition_and_conservation_16;operating_limit_16;privacy_budget_16,groth16,329,0.08007582800019009,1.1176372320005612,1.0481621149997409,0.0,2.245875175000492,3222,29,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:58:06.412029+00:00,measured,3,26,39,local_financial_validity_32,local_financial_validity,pi_valid,account,individual_policy,32,,,,none,monolithic,1,local_financial_validity_32,groth16,104,0.020461565000005066,0.271013991000018,0.24791916899994249,0.0,0.5393947249999655,804,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:58:06.975550+00:00,measured,3,26,40,local_financial_validity_16,local_financial_validity,pi_valid,account,individual_policy,16,,,,none,monolithic,1,local_financial_validity_16,groth16,56,0.020925568999700772,0.28269824200015137,0.2592926269999225,0.0,0.5629164379997746,805,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:58:07.541877+00:00,measured,3,26,41,account_policy_core_16,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,16,,account_core_b16,baseline,shared_witness,monolithic,1,account_policy_core_16,groth16,186,0.02011176600035469,0.28562448399998175,0.2599939130000166,0.0,0.5657301630003531,803,12,True,,True,ok,
